channel,duration,meter_id,quality,timestamp,value
1,0,8243109675,1,20250124,21718
1,0,3792416508,1,20250122,91365
1,0,7518064392,1,20250124,37369
3,0,9172045863,1,20250122,133851
1,0,4158672039,1,20250123,56255
1,0,2734819065,1,20250123,57988
10,0,6467502913,1,20250122,476
1,0,8624917305,1,20250122,63645
1,0,1392645807,1,20250122,155214
13,0,5087169243,1,20250124,5762
1,0,7826301495,1,20250123,1055
10,0,3605948712,1,20250124,4504
1,0,6958204137,1,20250123,87737
1,0,9365821704,1,20250123,97579
10,0,5280417693,1,20250123,4326
1,0,7615902438,1,20250123,36549
1,0,4128735069,1,20250124,29469
10,0,2985176403,1,20250123,6319
10,0,6704821593,1,20250122,7270
1,0,8947103652,1,20250124,26575
1,0,1429658073,1,20250124,20839
1,0,5974806231,1,20250122,85674
3,0,8213057469,1,20250124,19030
1,0,3831472095,1,20250123,27920
1,0,7459028163,1,20250124,3100
10,0,9104675824,1,20250123,3725
1,0,4186792053,1,20250123,18561
1,0,2769415308,1,20250124,5574
1,0,6397182540,1,20250124,5140
1,0,8546907132,1,20250123,38318
1,0,1304869572,1,20250122,20879
1,0,5039062748,1,20250123,36083
1,0,7891604523,1,20250123,24477
10,0,3627418905,1,20250122,1714
1,0,6982045317,1,20250124,6408
1,0,9418635720,1,20250123,4887
3,0,5829637410,1,20250122,74389
1,0,7498203156,1,20250123,46330
1,0,1064927385,1,20250123,90231
1,0,9641758203,1,20250123,79390
7,0,5786401932,1,20250123,149829
1,0,8239571046,1,20250122,31421
1,0,4916207853,1,20250122,50215
10,0,3604187592,1,20250124,45
1,0,7069584213,1,20250124,72498
1,0,2583076941,1,20250123,33981
1,0,8197456032,1,20250123,640070
1,0,1479620583,1,20250124,41077
1,0,6043817925,1,20250122,10763
1,0,9352704816,1,20250124,11063
1,0,7129465308,1,20250122,88168
1,0,5897134620,1,20250124,82194
1,0,2784695031,1,20250124,132058
1,0,6402817594,1,20250122,40778
3,0,8570942316,1,20250122,14496
10,0,1328567940,1,20250123,1695
1,0,5924703186,1,20250122,84580
1,0,7845193602,1,20250122,86283
1,0,3618742059,1,20250123,80656
1,0,6985204713,1,20250123,18228
1,0,9407681523,1,20250123,10997
10,0,5276409831,1,20250124,5365
1,0,7683952104,1,20250123,17617
1,0,4059683721,1,20250123,98065
3,0,2965178403,1,20250123,23753
1,0,6732849510,1,20250124,61685
1,0,8947025361,1,20250122,46601
3,0,1459837620,1,20250122,16353
10,0,5017649283,1,20250123,4178
1,0,7832601549,1,20250122,28075
1,0,3624985701,1,20250124,81864
1,0,6975013824,1,20250124,35362
1,0,9301274685,1,20250123,31700
10,0,5187093642,1,20250122,4372
1,0,7648192053,1,20250122,6825
1,0,4095876321,1,20250124,50131
1,0,2846039751,1,20250122,14440
1,0,6751483290,1,20250124,80361
3,0,8924637501,1,20250123,2206
1,0,1407289563,1,20250124,28230
1,0,5990743186,1,20250122,36324
10,0,8215367049,1,20250124,7562
1,0,3870926415,1,20250123,90815
10,0,7469182053,1,20250124,206
1,0,9135804267,1,20250122,30048
1,0,4109625738,1,20250124,229727
10,0,2794816305,1,20250123,6769
1,0,6480752931,1,20250124,91472
1,0,8679425013,1,20250122,59532
1,0,1307964528,1,20250122,30475
1,0,5073849621,3,20250122,7727
1,0,7826503914,1,20250122,74411
1,0,3619427850,1,20250124,29121
1,0,6903178542,1,20250122,37564
10,0,9342156708,1,20250122,4155
3,0,5207846139,1,20250123,18182
1,0,7693512048,1,20250124,14160
11,0,4028759163,1,20250123,3091
1,0,2986145037,1,20250124,44266
1,0,6719508423,1,20250122,35230
1,0,8964753012,1,20250123,4178
1,0,1492738605,1,20250123,14009
1,0,5936081472,3,20250122,41426
1,0,8293147650,1,20250122,26376
1,0,3749581206,1,20250122,7468
1,0,7528063491,1,20250123,50873
1,0,9152673804,1,20250122,50904
1,0,4186035792,1,20250122,90683
1,0,2735986104,1,20250123,57490
1,0,6457219830,1,20250122,93852
1,0,8629405173,1,20250123,14326
1,0,1354872096,1,20250122,95077
1,0,5039721846,1,20250123,12696
1,0,7891264305,1,20250124,69825
10,0,3697405128,1,20250123,5924
1,0,6928573410,1,20250124,82170
1,0,9370625184,1,20250123,361
3,0,5260319847,1,20250122,97858
1,0,7639458021,1,20250124,68635
10,0,4081359726,1,20250124,1880
1,0,2876054139,1,20250122,64273
11,0,6784195301,1,20250123,83
1,0,8957032461,1,20250122,73130
11,0,1409678325,1,20250122,358
10,0,5964803712,1,20250124,3328
1,0,8236941057,1,20250122,54185
1,0,3860572491,1,20250123,16586
1,0,7415038926,1,20250124,182
1,0,9182076354,1,20250124,14875
1,0,4150369728,1,20250122,13376
1,0,2784513096,1,20250122,19252
1,0,6493057182,1,20250122,1442
10,0,8672149503,1,20250124,7877
1,0,1349258076,1,20250122,76235
1,0,5126380947,1,20250122,98697
1,0,7938012645,1,20250122,29866
10,0,3524790618,1,20250122,1427
1,0,6813905427,1,20250124,98210
10,0,9307416852,1,20250124,6539
10,0,5249160387,53,20250122,2925
1,0,7690548213,1,20250122,41617
1,0,4076825319,1,20250123,92078
1,0,2918357604,1,20250123,77796
1,0,6750234198,1,20250124,91242
1,0,8915407623,1,20250123,88634
1,0,1482706935,1,20250124,47331
1,0,5986240713,1,20250124,456783
1,0,8247153906,1,20250124,65833
3,0,3796405128,1,20250122,5699
1,0,7514892036,1,20250123,9805
7,0,9178203645,1,20250123,43169
1,0,4169875023,1,20250123,18313
11,0,2736048159,1,20250122,479
10,0,6463189702,1,20250123,4647
1,0,8620597431,1,20250122,67057
1,0,1397865402,1,20250122,94141
1,0,7610423985,1,20250124,9067
1,0,4125987304,1,20250122,41917
10,0,2987654019,1,20250123,374
10,0,6705893412,1,20250124,259
1,0,8942137506,1,20250124,11615
1,0,1425609873,1,20250122,78189
1,0,5978132460,1,20250124,98698
1,0,8214597036,1,20250122,5852
1,0,3837104592,1,20250124,1172
1,0,7452186903,1,20250124,75153
1,0,9106375248,1,20250123,572
10,0,4189652730,1,20250122,3075
10,0,2761849350,1,20250123,3498
1,0,6394128750,1,20250124,11799
1,0,8542916037,1,20250123,63474
10,0,1315076942,1,20250122,5083
1,0,5036821974,1,20250122,60715
1,0,7896402135,1,20250123,29703
1,0,3659207481,1,20250122,41371
1,0,6974835120,1,20250124,23199
9,0,9401867532,1,20250123,40704
1,0,8265704913,1,20250122,1835
1,0,3742905618,1,20250123,22596
1,0,7506841293,1,20250123,1392
1,0,9186402357,1,20250124,45724
1,0,4069157328,1,20250122,1060
1,0,2756309841,1,20250124,84772
3,0,6489725301,1,20250124,41516
1,0,8631409275,1,20250124,64521
1,0,1397582640,1,20250122,30466
1,0,5126903478,1,20250122,94661
10,0,7945823160,1,20250124,3633
1,0,3609158742,1,20250122,99007
1,0,6978042513,1,20250122,6618
1,0,9426103578,1,20250122,48746
1,0,5236409187,1,20250123,83992
1,0,7614852093,1,20250122,69311
1,0,4089736512,1,20250124,11577
10,0,2896170548,1,20250123,5545
1,0,6705382941,1,20250122,4736
1,0,8957213406,1,20250122,38741
1,0,1408593762,1,20250124,16551
1,0,5981347206,1,20250123,22658
1,0,8276194053,1,20250124,277
1,0,3817406295,1,20250123,93765
1,0,7498103625,1,20250122,29406
1,0,9164528703,1,20250123,30697
10,0,4127605983,1,20250123,8800
3,0,2763054195,1,20250124,0
1,0,6429751083,1,20250124,4668
1,0,8594201736,1,20250124,34546
1,0,1329607845,1,20250122,835
1,0,5048219763,1,20250122,147717
1,0,7815023694,1,20250123,2072
1,0,3692485170,1,20250122,99027
1,0,6951307482,1,20250124,2728
1,0,9307451628,1,20250124,87500
10,0,5162489037,1,20250123,896
10,0,7635071284,1,20250123,2245
1,0,4019758632,1,20250124,94615
1,0,2953167480,1,20250122,3691
1,0,6739158024,1,20250122,73141
3,0,8976304215,1,20250122,96864
1,0,1449067832,1,20250122,94835
1,0,5997138420,1,20250124,60327
10,0,8235496173,1,20250123,1942
1,0,3726854109,1,20250123,3776
1,0,7489306215,53,20250123,86918
10,0,9157463802,1,20250122,3776
1,0,4103259867,1,20250122,201938
1,0,2794618370,1,20250123,77429
1,0,6384279510,1,20250122,11122
1,0,8529367014,1,20250123,68814
1,0,1379685402,1,20250123,30469
1,0,5038716924,1,20250123,51555
1,0,7895041623,1,20250122,55277
1,0,3609425871,1,20250124,9247
1,0,6925180374,1,20250124,33560
11,0,9347015862,1,20250122,3140
10,0,5279634108,1,20250123,2416
1,0,7640253189,1,20250124,9690
1,0,4091587632,1,20250122,47674
1,0,2864175903,1,20250122,4624
1,0,6782403591,1,20250122,12949
1,0,8925647031,1,20250124,53878
15,0,1457039826,1,20250124,39
1,0,5904867132,1,20250124,9291
1,0,8209617543,1,20250123,48288
10,0,3857190462,1,20250122,6461
1,0,7421063895,1,20250122,76575
1,0,9185476032,1,20250123,4356
10,0,4169375208,1,20250122,928
1,0,2785149637,1,20250123,78905
1,0,6498705123,1,20250122,86528
1,0,8673412095,1,20250123,64961
1,0,1348752960,1,20250124,312268
1,0,5120846973,1,20250122,460988
1,0,7936405128,1,20250122,99371
1,0,3528741096,1,20250123,57281
3,0,6815923740,1,20250122,29862
1,0,9308461752,1,20250123,14030
1,0,5249703618,1,20250124,33089
1,0,7692154830,1,20250124,10318
10,0,4075821369,1,20250123,52991
1,0,2916645803,1,20250123,39883
1,0,6752398014,1,20250123,81658
11,0,8916705423,1,20250122,90
1,0,1482659037,1,20250123,55603
1,0,5982704513,1,20250122,99887
1,0,8243109675,1,20250123,8346
1,0,3792416508,1,20250124,79030
1,0,7518064392,1,20250123,13002
1,0,9172045863,1,20250122,303942
1,0,4158672039,1,20250124,64190
1,0,2734819065,1,20250124,23031
3,0,6467502913,1,20250124,3601
10,0,8624917305,1,20250123,2292
1,0,1392645807,1,20250122,57924
10,0,5087169243,1,20250123,5682
1,0,7826301495,1,20250122,52016
10,0,3605948712,1,20250122,7252
10,0,6958204137,1,20250123,5190
1,0,9365821704,1,20250124,22400
10,0,5280417693,1,20250123,46283
10,0,7615902438,1,20250122,7755
1,0,4128735069,1,20250124,124966
1,0,2985176403,1,20250122,40370
1,0,6704821593,1,20250123,31500
1,0,8947103652,1,20250123,49153
10,0,1429658073,1,20250122,231
1,0,5974806231,1,20250123,87946
1,0,8213057469,1,20250124,3640
1,0,3831472095,1,20250124,18014
1,0,7459028163,1,20250123,22798
1,0,9104675824,1,20250124,8137
11,0,4186792053,1,20250122,143
1,0,2769415308,1,20250124,98993
1,0,6397182540,1,20250124,10227
1,0,8546907132,1,20250124,98374
1,0,1304869572,1,20250123,86537
1,0,5039062748,1,20250123,2108
1,0,5947201863,1,20250123,61681
1,0,8476102395,1,20250122,85950
10,0,1209587436,1,20250122,2735
1,0,7692405813,1,20250123,35409
10,0,9367142058,1,20250123,759
1,0,5186934702,1,20250122,84647
3,0,2768504193,1,20250122,10501
16,0,6895174028,1,20250122,4
1,0,4509382176,1,20250124,175589
1,0,3027649815,1,20250124,2631
1,0,8713506924,1,20250122,137444
1,0,1598743206,1,20250122,17650
1,0,6041983752,1,20250124,12357
1,0,9237458016,1,20250124,43232
1,0,7365021489,1,20250123,49063
1,0,5184072963,1,20250124,88876
1,0,2849763150,1,20250124,39470
1,0,6907412853,1,20250122,6281
10,0,8576194302,1,20250122,703
1,0,1349587206,1,20250123,97655
1,0,5928471306,1,20250124,84174
1,0,7803164925,1,20250122,138843
1,0,3614079528,1,20250123,38042
3,0,6925718043,1,20250122,16520
1,0,9481235670,1,20250122,18723
3,0,5076491382,1,20250124,5616
3,0,8265704913,1,20250122,52653
16,0,3742905618,1,20250124,0
1,0,7506841293,1,20250123,19881
1,0,9186402357,1,20250124,34484
10,0,4069157328,1,20250123,5008
1,0,2756309841,1,20250123,57880
1,0,6489725301,1,20250122,63646
1,0,8631409275,1,20250122,45957
1,0,1397582640,4,20250123,95199
1,0,5126903478,1,20250123,0
1,0,7945823160,1,20250124,74423
1,0,3609158742,53,20250122,9101
1,0,6978042513,1,20250122,7763
1,0,9426103578,1,20250124,77415
1,0,5236409187,1,20250123,28232
1,0,7614852093,1,20250124,3173
1,0,4089736512,1,20250122,48278
10,0,2896170548,1,20250122,419
1,0,6705382941,1,20250122,2202
11,0,8957213406,1,20250124,190
1,0,1408593762,1,20250122,12237
1,0,5981347206,1,20250124,6364
1,0,8276194053,1,20250123,50320
1,0,3817406295,1,20250122,12071
1,0,7498103625,1,20250123,91298
1,0,9164528703,1,20250124,59186
1,0,4127605983,1,20250122,34015
1,0,2763054195,1,20250123,60896
3,0,6429751083,1,20250122,10044
1,0,8594201736,1,20250123,57990
1,0,1329607845,1,20250124,5498
10,0,5048219763,1,20250124,2964
1,0,7815023694,1,20250124,5894
11,0,3692485170,1,20250123,1327
1,0,6951307482,1,20250124,296151
1,0,9307451628,1,20250124,75312
1,0,5162489037,1,20250123,50540
1,0,7635071284,1,20250124,6832
10,0,4019758632,1,20250123,6583
1,0,2953167480,1,20250124,79167
3,0,6739158024,1,20250124,38552
1,0,8976304215,1,20250123,2115
10,0,1449067832,1,20250123,8526
1,0,5997138420,1,20250124,22170
1,0,8235496173,1,20250124,50196
10,0,3726854109,1,20250124,2413
10,0,7489306215,1,20250123,3221
1,0,9157463802,1,20250124,11237
10,0,4103259867,1,20250122,354
1,0,2794618370,1,20250123,271844
1,0,6384279510,1,20250122,44172
1,0,8529367014,1,20250122,2341
1,0,1379685402,1,20250122,23575
10,0,5038716924,1,20250122,8401
11,0,7895041623,1,20250122,144
1,0,3609425871,1,20250122,64725
1,0,6925180374,1,20250122,77672
1,0,9347015862,1,20250124,75598
1,0,5279634108,1,20250123,30092
1,0,7640253189,1,20250122,64301
1,0,4091587632,1,20250122,48890
1,0,2864175903,1,20250124,92408
1,0,6782403591,1,20250123,14932
1,0,8925647031,1,20250124,62424
1,0,1457039826,1,20250124,2636
1,0,5904867132,1,20250122,31295
1,0,8209617543,1,20250122,19046
1,0,3857190462,1,20250122,74162
1,0,7421063895,1,20250122,56630
1,0,9185476032,1,20250123,13888
11,0,4169375208,1,20250124,341
10,0,2785149637,1,20250122,32419
1,0,6498705123,1,20250123,36713
10,0,8673412095,1,20250123,2012
1,0,1348752960,1,20250122,40284
1,0,5120846973,1,20250122,50047
1,0,7936405128,1,20250122,51463
10,0,3528741096,1,20250123,466
1,0,6815923740,1,20250123,63512
1,0,9308461752,1,20250124,40753
1,0,5249703618,1,20250124,50108
1,0,7692154830,1,20250123,39920
10,0,4075821369,1,20250122,1099
11,0,2916645803,1,20250124,27
1,0,6752398014,1,20250122,72755
10,0,8916705423,1,20250122,5131
1,0,1482659037,1,20250122,46395
1,0,5982704513,1,20250124,94149
1,0,8243109675,1,20250122,83155
1,0,3792416508,1,20250124,5201
3,0,7518064392,1,20250124,98129
10,0,9172045863,1,20250123,5098
1,0,4158672039,1,20250122,94851
1,0,2734819065,1,20250122,7266
1,0,6467502913,1,20250124,32262
1,0,8624917305,1,20250123,59345
10,0,1392645807,1,20250122,7932
1,0,5087169243,1,20250123,72557
10,0,7826301495,1,20250124,223
1,0,3605948712,1,20250123,3583
10,0,6958204137,1,20250123,8085
1,0,9365821704,1,20250124,22413
1,0,5280417693,1,20250122,81871
1,0,7615902438,1,20250122,20146
10,0,4128735069,1,20250123,9327
1,0,2985176403,1,20250124,59122
7,0,6704821593,1,20250123,119196
1,0,8947103652,1,20250124,77215
1,0,1429658073,1,20250123,3818
1,0,5974806231,1,20250122,94136
1,0,8213057469,1,20250123,59099
1,0,3831472095,1,20250124,4641
1,0,7459028163,1,20250123,88209
8,0,9104675824,1,20250122,34148
1,0,4186792053,1,20250124,93452
10,0,2769415308,1,20250123,2340
1,0,6397182540,1,20250124,29319
1,0,8546907132,1,20250124,40397
1,0,1304869572,1,20250124,60955
10,0,5039062748,1,20250122,1575
1,0,7891604523,1,20250123,1739
1,0,3627418905,1,20250123,9821
1,0,6982045317,1,20250123,90072
1,0,9418635720,1,20250123,37269
1,0,5947201863,1,20250122,80705
1,0,8476102395,1,20250123,15223
1,0,1209587436,1,20250123,41658
1,0,7692405813,1,20250122,48913
11,0,9367142058,51,20250124,0
1,0,5186934702,1,20250122,0
1,0,2768504193,1,20250123,58599
11,0,6895174028,1,20250122,113
1,0,4509382176,1,20250122,37629
1,0,3027649815,1,20250123,99620
10,0,8713506924,1,20250122,41461
1,0,1598743206,1,20250122,49357
1,0,6041983752,1,20250122,83262
10,0,9237458016,1,20250122,4544
1,0,7365021489,1,20250124,46063
1,0,5184072963,1,20250123,16899
1,0,2849763150,3,20250124,377367
10,0,6907412853,1,20250123,953
3,0,8576194302,1,20250122,64659
1,0,1349587206,1,20250122,11549
1,0,5928471306,1,20250124,16511
10,0,7803164925,1,20250123,1522
1,0,3614079528,1,20250122,13459
1,0,6925718043,1,20250122,116
1,0,9481235670,1,20250124,27836
10,0,5076491382,1,20250122,1541
1,0,8265704913,1,20250122,49560
1,0,3742905618,1,20250124,18113
11,0,7506841293,1,20250122,86
1,0,9186402357,1,20250122,78670
1,0,4069157328,1,20250122,67351
1,0,2756309841,1,20250124,99103
1,0,6489725301,1,20250123,5517
10,0,8631409275,1,20250122,1221
11,0,1397582640,1,20250123,2422
10,0,5126903478,1,20250122,8867
14,0,7945823160,1,20250123,26764
10,0,3609158742,1,20250122,3512
1,0,6978042513,1,20250122,679352
1,0,9426103578,1,20250123,3055
1,0,5236409187,1,20250122,63547
1,0,7614852093,1,20250123,66478
10,0,4089736512,1,20250123,5199
1,0,2896170548,1,20250123,65260
10,0,6705382941,1,20250122,4077
1,0,8957213406,1,20250123,87502
1,0,1408593762,1,20250123,8061
1,0,5981347206,1,20250122,45659
1,0,8276194053,1,20250122,13606
1,0,3817406295,1,20250123,39426
10,0,7498103625,1,20250123,5900
10,0,9164528703,1,20250123,2352
1,0,4127605983,1,20250122,4269
1,0,2763054195,1,20250122,71028
10,0,6429751083,1,20250123,29
1,0,8594201736,1,20250122,113
3,0,1329607845,1,20250122,2399
1,0,5048219763,1,20250124,3625
1,0,7815023694,1,20250123,68068
1,0,3692485170,1,20250124,42187
10,0,6951307482,1,20250122,115
1,0,9307451628,1,20250123,9266
1,0,5162489037,1,20250122,99757
1,0,7635071284,1,20250122,18179
3,0,4019758632,1,20250124,91169
10,0,2953167480,1,20250124,31266
1,0,6739158024,1,20250122,22091
10,0,8976304215,1,20250123,617
1,0,1449067832,1,20250124,36093
1,0,5997138420,1,20250123,68444
10,0,8235496173,1,20250124,3227
1,0,3726854109,1,20250122,90317
1,0,7489306215,1,20250124,241525
10,0,9157463802,1,20250124,7384
10,0,4103259867,53,20250124,6247
1,0,2794618370,1,20250124,17573
1,0,6384279510,1,20250123,12216
1,0,8529367014,1,20250123,48616
8,0,1379685402,1,20250124,45024
1,0,5038716924,1,20250123,71074
11,0,7895041623,1,20250123,829
10,0,3609425871,1,20250123,7177
1,0,6925180374,1,20250122,27972
1,0,9347015862,1,20250123,39042
1,0,5279634108,1,20250122,91661
1,0,7640253189,1,20250124,47595
10,0,4091587632,1,20250123,514
1,0,2864175903,1,20250123,89419
11,0,6782403591,1,20250123,695
1,0,8925647031,1,20250122,11414
1,0,1457039826,1,20250124,42705
7,0,5904867132,1,20250124,31064
10,0,8209617543,1,20250122,3640
1,0,3857190462,1,20250123,80452
1,0,7421063895,1,20250123,19364
1,0,9185476032,1,20250124,96390
1,0,4169375208,1,20250123,877
1,0,2785149637,1,20250123,15746
1,0,6498705123,1,20250124,16896
10,0,8673412095,1,20250123,769
1,0,1348752960,1,20250124,68888
8,0,5120846973,1,20250123,1538
1,0,7936405128,1,20250123,83200
1,0,3528741096,1,20250123,88063
3,0,6815923740,1,20250122,39864
3,0,9308461752,1,20250124,17783
1,0,5249703618,1,20250123,17225
1,0,7692154830,1,20250123,51603
1,0,4075821369,1,20250123,56491
1,0,2916645803,1,20250124,66967
16,0,6752398014,1,20250122,1
10,0,8916705423,1,20250123,8697
3,0,1482659037,1,20250123,55061
1,0,5982704513,1,20250123,86797
1,0,8243109675,1,20250123,82036
11,0,3792416508,1,20250124,135
1,0,7518064392,1,20250123,98975
10,0,9172045863,1,20250123,3097
1,0,4158672039,1,20250124,53216
1,0,2734819065,1,20250122,7817
1,0,6467502913,1,20250123,44474
11,0,8624917305,1,20250123,2089
1,0,1392645807,1,20250124,35405
10,0,5087169243,1,20250123,7125
10,0,7826301495,1,20250123,3001
1,0,3605948712,1,20250123,4698
1,0,6958204137,1,20250124,81081
1,0,9365821704,1,20250122,34205
11,0,5280417693,1,20250122,3358
1,0,7615902438,1,20250124,8354
10,0,4128735069,1,20250122,5936
1,0,2985176403,1,20250123,11258
1,0,6704821593,1,20250122,219
1,0,8947103652,1,20250122,87421
1,0,1429658073,1,20250124,1545
1,0,5974806231,1,20250123,84000
1,0,8213057469,1,20250124,15151
1,0,3831472095,1,20250122,17500
3,0,7459028163,1,20250123,6475
1,0,9104675824,1,20250124,62581
1,0,4186792053,1,20250124,25252
1,0,2769415308,1,20250124,9942
8,0,6397182540,1,20250124,64840
1,0,8546907132,1,20250123,13155
3,0,1304869572,1,20250124,29142
1,0,5039062748,1,20250122,55012
1,0,7891604523,1,20250123,13614
1,0,3627418905,1,20250123,7553
1,0,6982045317,1,20250122,40036
1,0,9418635720,1,20250123,15383
1,0,5829637410,1,20250122,83132
1,0,7498203156,1,20250123,14694
1,0,1064927385,1,20250122,80227
1,0,9641758203,1,20250123,565767
1,0,5786401932,1,20250123,82528
1,0,8239571046,1,20250123,4754
1,0,4916207853,1,20250123,31675
1,0,3604187592,1,20250123,7149
1,0,7069584213,1,20250123,9217
3,0,2583076941,1,20250124,4469
1,0,8197456032,1,20250122,60084
1,0,1479620583,1,20250123,34860
1,0,6043817925,1,20250124,4052
1,0,9352704816,1,20250122,82751
1,0,7129465308,1,20250122,35357
1,0,5897134620,1,20250123,104539
1,0,2784695031,1,20250122,73674
1,0,6402817594,53,20250123,76807
1,0,8570942316,1,20250124,83332
1,0,1328567940,1,20250122,72406
1,0,5924703186,1,20250123,38872
1,0,7845193602,1,20250124,83968
1,0,3618742059,1,20250123,64552
1,0,6985204713,1,20250122,28782
1,0,9407681523,1,20250122,98150
11,0,5276409831,1,20250122,2212
10,0,7683952104,1,20250124,1672
10,0,4059683721,1,20250123,2947
1,0,2965178403,1,20250124,32705
3,0,6732849510,1,20250123,59978
1,0,8947025361,1,20250124,36125
1,0,1459837620,1,20250122,46669
1,0,5017649283,1,20250124,56250
1,0,7832601549,1,20250122,93017
1,0,3624985701,1,20250122,15015
1,0,6975013824,1,20250124,32578
1,0,9301274685,1,20250122,98402
8,0,5187093642,1,20250122,47235
10,0,7648192053,1,20250123,8371
1,0,4095876321,1,20250124,33621
1,0,2846039751,1,20250123,0
1,0,6751483290,1,20250123,1336
1,0,8924637501,1,20250122,54823
1,0,1407289563,1,20250123,53749
10,0,5990743186,1,20250122,9224
1,0,8215367049,1,20250124,56747
3,0,3870926415,1,20250122,57966
1,0,7469182053,1,20250123,43928
10,0,9135804267,1,20250122,2563
1,0,4109625738,1,20250124,87957
1,0,2794816305,1,20250123,52967
10,0,6480752931,1,20250123,457
10,0,8679425013,1,20250124,8440
3,0,1307964528,1,20250124,8452
1,0,5073849621,1,20250124,75428
1,0,7826503914,1,20250124,8361
1,0,3619427850,1,20250123,94675
1,0,6903178542,1,20250124,63877
10,0,9342156708,1,20250122,4891
1,0,5207846139,1,20250123,1500
10,0,7693512048,1,20250123,2142
3,0,4028759163,1,20250122,48808
1,0,2986145037,1,20250122,6377
1,0,6719508423,1,20250124,49835
10,0,8964753012,1,20250122,39115
3,0,1492738605,1,20250124,21303
1,0,5936081472,1,20250122,41747
1,0,8293147650,1,20250123,63141
1,0,3749581206,1,20250123,1964
1,0,7528063491,1,20250123,65859
3,0,9152673804,1,20250123,41005
1,0,4186035792,1,20250124,74776
1,0,2735986104,1,20250122,58396
11,0,6457219830,1,20250122,57
11,0,8629405173,1,20250122,805
1,0,1354872096,1,20250124,75811
1,0,5039721846,1,20250123,36855
11,0,7891264305,1,20250124,860
1,0,3697405128,1,20250122,72520
10,0,6928573410,1,20250123,4044
1,0,9370625184,1,20250123,2305
1,0,5260319847,1,20250122,61228
1,0,7639458021,1,20250123,62803
10,0,4081359726,1,20250122,4316
1,0,2876054139,1,20250124,73855
1,0,6784195301,1,20250122,32666
1,0,8957032461,1,20250123,41769
10,0,1409678325,1,20250122,39138
1,0,5964803712,1,20250124,11732
1,0,8236941057,1,20250122,58641
1,0,3860572491,1,20250123,12216
1,0,7415038926,1,20250122,6096
1,0,9182076354,1,20250123,77232
1,0,4150369728,1,20250122,2857
11,0,2784513096,1,20250123,969
1,0,6493057182,1,20250123,88105
10,0,8672149503,1,20250124,1070
1,0,1349258076,1,20250122,14916
1,0,5126380947,1,20250124,82544
1,0,7938012645,1,20250124,88115
1,0,3524790618,1,20250122,35971
1,0,6813905427,1,20250122,12142
1,0,9307416852,1,20250122,283025
1,0,5249160387,1,20250124,42486
1,0,7690548213,1,20250123,73926
1,0,4076825319,1,20250122,600
10,0,2918357604,1,20250123,3653
1,0,6750234198,1,20250123,1252
1,0,8915407623,1,20250123,62396
1,0,1482706935,1,20250124,25838
1,0,5986240713,1,20250124,57800
1,0,8247153906,1,20250123,7061
1,0,3796405128,1,20250124,91552
1,0,7514892036,1,20250122,255244
10,0,9178203645,1,20250122,1808
10,0,4169875023,1,20250122,6976
1,0,2736048159,1,20250123,13223
1,0,6463189702,1,20250124,31489
1,0,8620597431,1,20250124,66355
1,0,1397865402,1,20250122,72819
1,0,7610423985,1,20250122,88442
1,0,4125987304,1,20250122,53786
1,0,2987654019,1,20250122,3013
1,0,6705893412,1,20250122,2996
1,0,8942137506,1,20250124,850
1,0,1425609873,1,20250124,21880
9,0,5978132460,3,20250122,166
7,0,8214597036,1,20250123,92681
1,0,3837104592,1,20250124,18450
1,0,7452186903,1,20250123,25483
1,0,9106375248,1,20250122,29029
1,0,4189652730,1,20250122,60257
9,0,2761849350,1,20250124,30682
1,0,6394128750,3,20250122,323061
1,0,8542916037,1,20250122,61275
1,0,1315076942,1,20250122,96636
1,0,5036821974,1,20250123,74719
10,0,7896402135,1,20250123,6072
1,0,3659207481,1,20250124,62060
10,0,6974835120,1,20250123,8018
10,0,9401867532,1,20250124,8066
1,0,8265704913,1,20250122,99930
1,0,3742905618,1,20250124,64164
1,0,7506841293,1,20250122,14423
11,0,9186402357,1,20250123,2756
1,0,4069157328,1,20250124,82713
1,0,2756309841,1,20250123,108813
1,0,6489725301,1,20250122,71480
1,0,8631409275,1,20250122,16715
1,0,1397582640,1,20250123,23552
1,0,5126903478,1,20250124,54467
1,0,7945823160,1,20250123,13214
1,0,3609158742,1,20250124,25071
1,0,6978042513,1,20250122,77687
1,0,9426103578,1,20250123,38934
1,0,5236409187,1,20250122,49917
1,0,7614852093,1,20250122,21520
10,0,4089736512,1,20250123,31
1,0,2896170548,1,20250124,76024
1,0,6705382941,1,20250123,90751
1,0,8957213406,1,20250122,27702
1,0,1408593762,1,20250122,38445
11,0,5981347206,1,20250123,393
3,0,8276194053,1,20250122,4533
11,0,3817406295,1,20250122,200
1,0,7498103625,1,20250124,68183
1,0,9164528703,1,20250124,14168
1,0,4127605983,1,20250124,9525
1,0,2763054195,1,20250122,13543
10,0,6429751083,1,20250124,9349
1,0,8594201736,1,20250122,79263
1,0,1329607845,1,20250124,51831
1,0,5048219763,1,20250122,8816
11,0,7815023694,1,20250122,4748
1,0,3692485170,1,20250122,83551
1,0,6951307482,1,20250123,19
1,0,9307451628,1,20250124,6331
1,0,5162489037,1,20250124,76483
1,0,7635071284,1,20250122,99317
1,0,4019758632,1,20250124,7585
1,0,2953167480,1,20250124,42646
1,0,6739158024,1,20250122,58293
1,0,8976304215,1,20250123,47923
